cpu_usage,memory_usage,disk_usage,network_latency,restart_count,probe_failures,node_cpu_pressure,node_memory_pressure,pod_age_minutes,failure_label
7.76,40.86,23.79,289.15,0,0,0,0,85,0
11.03,6.37,85.6,295.19,0,0,0,0,577,1
44.64,75.1,71.4,50.84,0,0,0,0,317,0
54.98,27.36,57.18,240.19,1,0,1,0,378,1
37.06,2.87,66.96,185.32,2,0,0,0,1315,1
7.31,2.82,39.1,209.23,0,0,0,0,230,0
94.55,91.8,31.11,430.9,6,1,1,1,1788,1
22.52,5.73,88.3,263.14,1,1,1,0,1667,1
81.09,70.08,58.77,36.8,3,3,1,1,1637,1
38.42,24.95,32.36,51.76,0,0,0,0,1752,0
19.5,27.18,28.53,57.69,0,0,1,0,1356,0
36.5,38.11,19.66,170.23,0,0,0,0,1578,0
78.01,7.62,84.31,297.92,1,0,0,0,1552,1
48.83,84.65,46.82,99.59,0,1,1,0,843,1
21.04,34.51,93.26,169.62,4,1,1,0,1439,1
46.23,68.86,60.0,485.32,2,2,1,0,978,0
97.7,80.55,18.7,361.01,5,1,1,0,1119,1
80.83,98.49,58.28,20.7,5,3,1,1,1473,1
99.22,73.68,3.06,106.01,6,2,1,1,656,1
91.35,76.93,1.29,209.75,6,2,0,0,1528,1
53.57,48.82,83.93,66.81,1,0,0,0,596,0
93.54,79.53,51.36,85.75,5,1,1,1,21,1
74.62,14.89,72.89,424.34,0,1,0,0,527,0
15.35,38.29,86.06,30.98,0,0,0,0,1339,0
58.75,44.48,54.02,328.55,0,2,0,1,759,0
96.19,72.93,9.29,38.47,6,2,1,1,1755,1
47.22,47.27,51.46,397.01,0,0,0,0,195,0
51.94,27.21,54.61,105.15,0,0,0,1,83,1
47.15,83.32,81.33,117.48,0,0,0,0,1291,0
75.0,45.59,47.37,255.43,1,2,0,0,695,0
58.73,64.73,67.72,428.55,4,1,1,0,616,1
59.67,80.54,60.14,55.5,0,0,0,0,220,0
84.47,75.3,65.14,142.54,2,3,0,1,967,0
38.23,20.49,37.94,102.66,1,0,0,0,614,0
82.27,88.21,0.1,99.52,6,1,1,0,100,1
47.76,21.74,78.67,174.79,0,0,0,0,955,0
97.47,83.11,30.73,74.74,6,5,1,0,116,1
79.31,26.73,27.21,450.04,0,0,1,1,1921,0
99.1,75.67,21.92,117.34,3,2,1,1,849,1
4.92,71.14,91.42,335.23,0,0,0,0,1997,0
28.96,38.11,5.78,219.89,1,1,0,0,1479,0
92.5,87.98,14.6,203.34,2,4,0,1,1785,1
37.56,12.95,69.43,300.55,3,1,0,0,1744,0
59.82,83.15,32.59,7.66,2,1,0,0,171,1
98.39,73.41,92.89,57.87,7,3,1,1,1023,1
45.99,96.39,74.48,84.99,0,4,0,0,1103,1
19.2,21.84,31.16,34.1,5,0,1,0,1275,0
84.72,94.17,32.88,350.48,7,2,0,0,400,1
95.92,71.29,65.04,3.48,4,1,0,1,657,1
64.53,70.72,52.51,170.89,3,1,0,0,52,0
87.87,97.82,39.1,393.6,4,3,1,0,571,1
77.88,87.67,7.95,331.16,0,0,0,0,1154,1
91.1,81.72,65.62,303.36,4,3,1,0,597,1
77.92,79.97,78.02,354.77,2,2,1,0,1676,1
1.78,23.88,90.22,238.83,0,0,0,0,907,0
3.98,56.49,17.97,162.4,0,0,0,0,1106,0
83.39,94.09,30.27,100.62,7,4,1,1,769,1
87.73,83.09,48.5,22.09,7,5,0,0,50,1
34.47,15.48,80.18,358.83,0,0,0,0,1219,0
37.32,60.45,45.97,112.28,3,2,0,0,1077,1
99.16,97.62,17.72,362.78,6,2,1,1,1391,1
97.38,93.46,81.34,239.19,8,1,0,1,582,1
99.3,91.32,0.08,418.78,6,3,0,1,1699,1
26.24,50.11,7.38,309.72,4,0,0,0,1004,0
12.77,11.8,84.59,43.86,0,0,0,0,1261,0
10.96,46.64,15.86,243.52,0,0,0,0,158,0
63.91,49.23,12.53,289.92,6,1,0,0,102,0
99.05,80.97,46.79,27.75,6,5,0,1,832,1
54.41,21.79,25.4,59.68,0,0,0,0,1792,0
14.57,24.64,75.75,244.35,0,0,0,0,1160,0
8.44,34.65,50.68,43.42,0,0,0,0,521,0
73.93,63.6,88.11,496.42,7,0,0,1,1451,1
59.52,62.67,28.75,293.23,1,0,0,0,534,0
80.61,84.63,66.57,74.61,6,5,0,1,26,1
32.14,92.7,53.88,409.2,2,0,1,1,529,1
47.65,43.95,50.45,240.99,1,0,1,0,1959,0
95.26,21.72,64.66,169.2,0,1,0,1,1702,1
75.39,93.28,36.15,273.93,4,2,1,1,524,1
92.79,94.85,73.75,53.51,2,1,1,1,301,1
92.3,72.48,43.74,126.51,3,2,1,1,69,1
4.91,63.97,83.43,340.79,0,0,0,0,1636,0
14.06,19.59,28.82,252.59,0,1,1,0,239,0
96.55,96.48,51.87,368.55,2,1,1,0,1582,1
32.73,43.93,71.41,448.87,0,0,0,0,409,0
78.96,70.59,1.86,163.4,4,3,1,1,37,1
51.83,52.45,35.33,129.74,2,0,0,0,1274,0
85.74,78.9,76.02,246.05,8,3,1,0,751,1
37.37,45.73,97.19,330.3,5,0,1,0,1534,1
86.97,4.07,73.74,444.06,3,0,1,0,1884,0
53.82,88.9,74.19,212.4,4,2,0,0,1133,1
82.45,90.47,84.3,302.14,5,1,1,1,1695,1
54.04,18.81,74.38,264.76,0,0,0,0,1520,0
90.08,98.91,86.04,482.41,0,0,0,0,12,1
99.88,95.57,29.08,278.25,5,1,1,1,1678,1
51.45,25.25,78.15,251.67,0,0,0,0,1779,0
83.99,84.4,95.42,111.83,6,2,0,0,180,1
39.65,54.48,82.03,102.85,0,0,1,1,1427,1
82.31,94.39,33.52,332.62,5,3,1,1,177,1
21.55,43.78,54.66,287.89,2,0,0,0,845,0
79.87,69.25,31.91,400.11,2,2,0,0,1153,0
4.1,84.08,20.31,281.74,1,4,0,0,388,1
72.25,78.7,83.45,24.79,0,0,0,0,556,0
68.47,38.59,49.16,59.02,0,0,0,1,227,0
44.76,12.94,25.85,69.32,0,0,0,0,1297,0
86.32,78.06,96.07,333.65,2,2,0,0,1525,1
12.2,93.57,71.33,442.03,1,0,0,0,65,1
40.22,94.07,19.04,9.28,1,0,0,1,820,1
76.32,90.44,36.57,108.11,5,4,1,0,838,1
52.17,22.12,89.92,366.33,1,0,0,0,1543,0
84.7,81.04,89.86,69.33,2,2,1,1,981,1
93.58,81.67,17.18,429.99,8,2,1,1,980,1
1.9,25.65,86.72,1.32,0,0,0,0,1099,0
84.86,99.06,57.17,455.64,6,4,1,1,566,1
97.12,90.7,7.28,355.72,1,0,0,1,154,1
82.72,71.8,41.16,422.2,5,2,1,0,1161,1
79.67,56.53,64.13,282.33,1,2,0,0,245,0
66.37,15.79,75.65,352.4,3,0,0,0,856,1
6.12,31.0,65.17,252.66,0,0,0,0,1170,0
19.56,70.6,13.92,41.99,2,0,0,0,545,0
75.98,10.3,53.36,279.4,2,0,1,0,609,1
99.37,91.39,45.85,348.88,5,1,1,0,152,1
79.38,89.59,96.01,144.78,4,2,1,1,934,1
88.11,53.82,71.72,400.95,0,0,0,1,1318,0
36.36,29.48,33.03,249.35,0,0,0,0,1705,0
52.28,24.35,95.77,469.29,3,0,1,0,51,1
59.27,3.28,14.23,363.41,1,2,0,0,670,1
91.81,12.47,1.32,257.79,0,0,0,0,479,0
95.94,79.98,64.7,272.85,6,1,1,1,477,1
57.13,29.86,33.12,287.39,1,2,0,0,920,0
96.75,21.99,93.4,156.89,1,2,1,0,885,1
78.81,96.33,64.42,309.88,6,4,1,1,658,1
31.75,60.58,37.41,378.46,1,3,0,0,1784,1
44.62,66.75,19.21,204.95,1,2,0,0,394,1
8.39,29.44,25.1,389.2,2,4,1,0,1179,1
92.64,47.23,64.8,137.29,0,0,0,0,266,1
17.75,41.05,37.65,237.58,3,0,0,0,1172,0
80.9,34.04,95.13,459.11,0,0,0,1,1825,0
6.76,64.7,71.72,109.07,0,0,0,0,957,0
70.49,12.91,76.85,463.28,3,0,1,1,983,1
30.26,96.36,58.91,288.12,0,0,0,0,819,0
37.27,49.7,59.51,271.17,0,1,0,0,1141,0
60.62,74.93,66.0,26.4,3,0,0,0,862,0
14.79,11.49,57.22,50.16,1,4,0,0,288,0
82.63,7.34,37.56,286.17,0,0,1,1,382,0
93.51,89.56,34.77,102.56,3,3,1,1,1753,1
46.32,40.21,57.4,238.66,0,0,0,0,1442,0
2.65,35.75,36.01,47.64,0,0,0,0,1277,0
63.55,58.48,71.8,10.92,2,0,0,1,810,0
99.19,73.34,41.5,144.92,4,5,0,0,464,1
21.5,53.77,6.25,488.17,1,0,0,0,1845,0
28.88,43.6,39.49,440.51,0,0,0,0,1155,1
30.22,37.58,63.19,183.96,0,0,0,0,1644,0
67.89,50.45,36.28,211.39,4,0,0,0,661,0
93.27,66.03,60.93,6.31,3,4,0,1,971,1
18.8,63.57,71.68,452.94,2,1,0,0,1709,1
77.56,73.99,26.38,343.6,5,3,0,1,1404,1
11.34,32.52,38.63,23.33,0,0,0,0,1286,0
88.37,1.77,24.12,92.32,4,0,0,1,638,1
0.25,79.96,54.63,196.44,1,0,0,0,236,0
49.31,71.84,56.85,263.18,0,2,0,0,1020,1
53.75,4.6,44.13,339.94,2,0,0,0,1619,1
22.93,51.81,5.63,205.77,0,0,0,0,1253,0
60.27,96.08,94.82,86.27,0,1,1,0,1838,1
14.41,30.62,34.89,113.68,0,0,0,0,1557,0
79.85,91.95,61.04,22.13,5,5,1,1,1735,1
46.73,15.03,50.09,467.88,0,0,0,0,1046,0
60.23,5.36,37.85,354.29,0,0,0,0,79,0
57.76,30.43,90.88,72.86,0,0,0,0,694,0
99.47,25.03,80.59,67.98,0,0,0,0,872,1
44.9,3.54,62.69,229.51,0,0,0,0,1695,0
92.65,86.2,6.47,492.98,4,3,0,0,353,1
81.06,99.29,13.14,269.62,7,1,1,0,1639,1
56.18,17.15,69.51,89.1,1,1,0,0,656,0
42.68,82.88,57.74,413.04,0,3,0,1,798,1
85.8,48.2,76.0,333.89,6,2,0,1,34,1
40.16,75.74,61.87,50.39,3,1,0,0,1970,0
81.85,96.91,22.08,414.03,6,3,1,1,1400,1
45.86,83.74,83.84,449.48,3,0,0,0,1102,0
81.53,10.36,81.29,26.75,0,2,0,0,1499,0
30.17,8.93,48.16,155.18,1,0,0,1,1229,0
86.43,88.63,52.63,41.21,5,4,0,1,705,1
55.6,58.26,25.16,73.1,0,0,0,0,975,0
8.33,59.26,79.47,480.23,2,0,1,0,1632,1
22.17,45.53,35.37,460.43,3,0,0,0,1852,0
70.88,91.34,51.61,441.37,1,2,0,0,1029,1
52.07,59.77,79.03,153.39,0,0,0,0,1467,0
50.62,95.86,35.7,290.19,3,0,0,1,545,0
27.62,28.05,1.2,365.61,0,0,0,0,481,0
95.98,60.61,90.03,302.89,0,0,0,0,1124,1
35.68,32.41,28.36,395.02,0,0,1,0,840,0
52.2,32.37,1.55,44.45,0,0,0,0,1132,0
57.89,10.17,94.09,399.82,0,0,0,0,873,0
96.65,78.15,26.7,117.64,5,4,0,1,1646,1
49.01,29.61,46.51,117.45,4,0,0,0,1056,0
69.21,45.62,74.49,358.91,0,2,1,0,1677,0
47.67,31.93,76.85,140.47,0,0,0,0,1811,0
66.25,58.85,71.96,421.2,0,2,0,0,300,1
47.04,40.81,23.99,197.81,0,2,0,0,1363,0
91.02,87.36,66.8,52.3,3,3,0,0,1940,1
14.61,69.08,83.49,136.25,3,0,0,0,1381,0
60.02,49.54,21.13,321.36,1,0,1,0,327,0
54.05,55.93,1.92,319.52,0,0,0,0,321,0
80.77,71.04,24.19,38.76,0,1,1,1,1358,1
90.75,99.01,6.53,409.59,3,2,1,1,1843,1
32.04,65.87,54.37,363.64,2,0,0,1,1236,0
53.5,75.66,47.66,187.93,1,0,0,0,1524,0
80.44,97.37,22.27,450.67,6,2,1,1,1176,1
5.01,2.6,29.4,64.08,1,0,0,0,299,0
91.73,57.7,84.53,493.86,1,1,1,1,233,1
47.32,72.43,59.05,131.53,3,0,0,0,372,1
72.62,6.38,4.81,362.66,1,1,1,0,18,0
80.57,16.11,46.2,328.55,0,1,0,0,309,0
86.79,89.8,60.49,373.96,3,2,1,0,874,1
8.65,22.68,37.19,4.55,0,0,0,0,668,0
52.95,23.56,86.71,164.91,0,0,0,0,1587,0
92.84,70.92,98.66,209.61,5,2,1,1,1599,1
90.17,23.31,28.76,232.06,0,0,1,0,21,1
77.55,86.28,24.74,77.91,0,0,0,0,708,1
15.53,97.43,97.12,34.11,5,1,0,0,328,1
95.38,94.63,10.85,79.72,5,1,1,1,1251,1
13.95,37.94,68.43,491.58,0,0,0,0,761,0
88.11,72.55,82.76,402.04,3,3,1,1,1781,1
51.19,60.41,4.12,271.31,1,0,0,0,207,0
16.6,13.79,2.93,153.39,1,0,0,0,1808,0
81.08,68.8,42.5,26.44,1,0,0,0,1317,0
83.64,92.39,43.25,189.68,5,2,0,1,1368,1
89.34,75.08,98.82,311.65,6,5,0,1,1711,1
41.73,87.54,31.86,254.02,5,2,1,1,1970,1
80.9,0.06,10.53,193.61,0,3,1,0,859,1
59.52,29.35,4.74,228.26,2,1,0,0,675,0
82.93,72.83,61.93,418.85,8,4,1,1,276,1
85.19,38.89,7.91,80.5,1,1,1,0,26,0
79.79,75.38,37.49,291.8,6,5,1,1,528,1
85.35,70.11,70.42,446.51,7,3,0,1,1594,1
12.84,65.08,23.72,54.08,2,0,0,0,370,0
86.67,70.62,15.39,240.42,6,2,1,1,1911,1
48.38,2.61,1.56,178.62,0,0,0,0,166,0
94.24,86.41,87.06,263.66,6,4,1,1,216,1
19.57,81.05,69.13,209.54,0,3,0,0,816,0
0.15,1.96,7.15,450.03,1,0,1,1,1892,0
8.54,22.62,19.61,209.52,1,0,0,0,318,0
78.33,89.84,47.38,47.45,5,3,1,1,1364,1
2.32,20.6,18.14,347.96,0,1,0,0,261,1
13.32,18.81,25.74,356.7,2,1,0,0,37,1
51.51,91.46,9.19,359.59,0,0,0,0,1882,0
81.41,87.5,49.41,360.01,6,3,0,0,92,1
64.8,24.94,74.47,142.36,0,2,0,0,1147,0
81.45,71.36,20.22,156.12,4,3,1,0,73,1
10.41,83.43,52.98,14.21,0,0,0,0,1398,0
32.59,15.89,52.98,476.39,6,2,1,0,1727,1
70.99,41.69,59.71,251.04,0,3,0,0,1842,0
97.21,72.07,78.28,250.49,3,2,1,1,1281,1
57.72,11.14,69.92,255.53,1,0,0,0,1731,0
65.06,22.89,5.07,3.4,0,2,0,0,1617,0
13.21,16.12,59.45,76.28,1,0,0,0,367,1
60.77,8.3,76.49,374.65,0,2,1,0,1956,0
98.41,40.7,22.7,424.9,0,2,0,0,1961,0
62.05,87.78,22.86,464.57,0,0,0,0,432,1
69.46,61.72,93.38,288.36,5,0,0,1,427,0
3.89,89.62,46.15,90.89,0,0,0,0,301,0
5.18,58.73,2.22,105.06,0,1,0,0,1152,0
53.59,49.94,43.6,293.49,5,0,0,0,1412,0
44.69,29.99,44.2,433.46,0,0,0,1,751,1
21.54,64.61,10.27,463.85,8,0,0,0,1624,0
84.26,92.69,34.48,195.96,4,1,0,1,1290,1
3.98,6.71,69.32,14.06,1,1,0,1,1742,1
72.63,26.56,94.21,24.93,1,2,1,0,139,1
88.38,95.74,58.58,368.01,6,1,1,1,506,1
21.94,45.07,30.65,440.02,3,3,0,0,1473,1
34.18,62.82,70.01,101.94,1,0,0,0,1106,0
31.7,35.77,28.68,165.76,0,0,0,0,716,0
95.77,87.24,58.22,140.82,5,4,1,1,1886,1
94.73,83.76,31.67,456.84,8,4,1,0,1740,1
23.35,47.53,38.02,198.93,2,1,0,0,1833,1
87.56,89.23,51.06,409.65,7,4,0,0,1611,1
98.57,72.56,61.41,279.83,1,0,0,0,1392,0
1.63,8.53,87.14,349.88,1,0,0,0,640,0
86.73,73.06,45.59,463.91,1,3,1,0,924,1
75.74,75.02,89.37,258.53,2,5,1,0,1272,1
38.37,76.2,48.43,289.11,1,0,1,0,1123,0
35.57,69.58,20.0,67.22,1,0,0,0,1643,0
87.86,56.32,78.79,253.47,1,0,0,1,1680,0
91.73,77.15,60.45,98.1,0,2,0,1,896,1
79.38,11.02,83.53,356.61,5,0,0,0,1929,1
86.95,78.58,23.83,476.57,5,2,1,1,707,1
30.92,72.73,52.55,108.63,1,0,1,0,796,1
85.07,96.61,54.62,39.95,4,5,1,1,284,1
42.31,17.21,49.84,132.5,0,1,0,0,104,1
91.95,84.28,45.48,342.19,8,2,0,1,964,1
52.27,52.45,65.41,409.61,2,1,1,0,482,0
20.6,28.03,70.36,179.94,2,0,0,1,7,0
50.55,61.0,85.22,207.99,0,2,1,0,599,0
8.38,20.69,99.56,307.16,0,2,0,1,1187,1
48.11,0.17,65.84,466.35,2,3,1,0,733,0
99.96,73.04,37.07,266.15,4,4,0,1,1728,1
87.92,74.73,9.39,371.87,4,5,1,1,1876,1
0.45,8.19,86.48,80.68,0,2,0,0,1663,0
91.91,97.57,68.0,147.1,3,3,1,1,1096,1
94.62,42.9,87.26,299.37,1,0,1,0,408,1
11.65,20.43,22.21,419.36,0,0,0,0,480,0
87.38,91.15,27.38,116.26,4,4,0,1,1966,1
37.04,3.69,22.54,480.02,1,1,0,0,612,0
96.9,58.11,31.38,347.09,1,4,0,0,1981,1
19.77,64.77,29.54,299.67,0,0,0,0,1348,0
98.86,75.61,59.26,404.08,5,4,1,1,1825,1
2.97,31.22,65.49,450.4,0,0,0,1,1862,0
95.21,73.95,94.05,315.81,3,0,1,1,1551,1
95.14,91.5,60.51,18.74,5,2,1,0,1130,1
1.88,16.18,79.99,428.27,0,1,0,1,865,0
95.26,91.17,54.14,424.61,5,4,1,1,601,1
54.09,24.02,31.02,146.19,0,1,0,0,1269,0
32.18,26.37,48.82,400.59,0,2,1,0,1756,0
97.45,90.7,31.26,359.67,5,1,0,1,120,1
3.78,46.59,69.83,60.15,0,0,0,0,1658,0
43.52,15.22,4.28,146.8,0,0,0,0,1155,0
95.41,81.29,62.16,190.52,3,3,1,1,1915,1
92.76,77.87,71.4,135.12,5,5,1,1,1787,1
85.49,96.99,0.29,345.12,8,2,0,1,1506,1
2.84,15.43,19.31,218.25,2,0,0,0,997,0
62.63,77.66,31.24,285.36,2,0,1,0,680,0
15.21,33.32,72.26,490.61,1,0,0,0,1138,0
51.74,97.02,39.04,312.58,0,5,0,0,358,1
51.16,2.8,32.14,182.59,1,0,0,0,1473,0
88.34,1.15,81.98,121.73,0,0,0,0,665,0
28.28,76.1,30.87,69.73,2,2,0,0,1161,0
82.04,75.49,77.61,125.72,5,5,0,1,1992,1
58.44,60.9,26.26,393.1,1,1,0,0,1188,0
19.03,13.77,24.23,482.21,0,0,0,0,1085,0
24.74,39.82,62.63,45.11,1,1,0,0,1007,0
98.35,73.44,98.67,193.54,3,3,1,1,239,1
19.11,12.84,70.81,205.17,0,4,0,0,341,1
96.84,81.21,26.3,197.86,7,2,1,1,1108,1
54.4,27.08,85.19,144.15,5,1,1,0,1207,1
17.13,15.5,97.82,442.06,0,0,0,0,1944,1
34.87,22.09,12.16,21.48,0,3,1,1,1549,0
28.87,66.96,85.58,210.14,6,0,0,1,640,0
91.74,47.91,82.81,312.04,3,4,1,1,1621,1
93.16,73.6,40.63,351.59,4,2,1,0,1642,1
13.76,47.11,24.47,225.94,1,2,0,0,1743,0
48.33,40.9,67.8,203.26,0,0,0,0,1184,0
74.11,21.49,7.37,368.33,1,2,0,0,1425,0
0.54,63.33,76.34,69.04,2,0,0,0,385,0
5.42,71.34,28.07,449.27,1,1,0,0,267,0
42.85,32.61,18.62,491.74,2,0,0,0,1923,0
20.62,63.78,76.75,232.94,1,0,0,0,1694,0
83.65,72.19,82.62,420.59,8,3,1,1,517,1
15.8,53.58,33.8,411.59,2,0,0,0,1708,0
50.59,53.8,67.4,414.24,0,0,0,1,1086,0
38.67,61.34,94.65,368.31,2,0,0,0,1922,0
90.23,63.12,4.74,229.57,1,0,0,0,1985,1
96.89,95.81,55.0,382.9,6,2,1,1,1148,1
84.81,93.62,59.47,42.92,3,1,0,0,1825,1
5.34,24.83,43.53,163.07,2,1,1,0,1574,0
32.69,46.36,2.49,57.89,0,0,0,0,502,0
24.05,31.28,2.22,334.39,2,1,0,0,382,0
10.45,27.84,75.99,448.51,1,0,0,0,1910,0
84.19,75.35,93.88,362.23,7,3,1,1,426,1
19.01,44.78,1.83,467.81,0,1,1,0,1835,0
22.58,27.95,53.32,19.99,2,2,0,1,334,1
71.42,22.32,65.06,286.14,3,0,1,1,727,0
82.28,89.48,89.58,125.91,7,3,0,1,1487,1
0.42,73.72,27.12,263.97,0,0,1,0,295,0
95.29,90.06,6.89,373.2,5,4,1,0,658,1
66.98,19.28,99.83,410.45,0,2,0,0,1633,0
82.87,88.06,69.97,402.89,5,3,1,1,1128,1
66.35,20.61,64.93,422.56,6,0,0,0,646,0
59.61,97.36,29.32,444.14,4,2,1,0,931,1
92.88,82.36,34.11,398.67,5,1,1,0,1349,1
27.21,60.44,1.78,200.4,0,0,0,0,181,0
23.21,25.05,79.44,344.72,1,2,0,0,584,0
84.18,89.19,45.42,216.98,4,3,1,1,1910,1
19.78,37.02,2.3,112.86,0,0,0,0,107,0
81.35,51.62,30.15,288.61,1,0,0,0,56,1
63.06,42.28,70.39,487.71,4,0,0,1,435,0
81.8,47.02,19.9,427.7,8,4,1,0,1703,1
95.65,79.97,39.73,5.49,2,1,1,1,42,1
85.26,71.9,28.05,244.72,3,2,1,1,1890,1
48.48,75.69,88.77,439.74,0,2,0,0,495,1
84.7,96.66,13.84,109.33,3,2,1,1,1004,1
26.99,45.81,78.46,451.19,0,0,0,0,325,0
42.54,87.8,8.45,271.85,4,1,0,0,1528,0
72.53,29.16,85.21,433.46,1,0,1,0,759,0
47.03,23.6,17.73,106.64,0,1,0,0,1699,1
82.79,98.12,38.46,232.6,5,1,0,0,1437,1
81.88,75.39,51.51,294.13,4,5,1,0,1336,1
61.85,55.3,2.04,169.56,0,2,0,0,625,0
87.24,97.21,14.19,475.38,4,4,0,0,1346,1
6.88,36.48,27.63,376.47,0,0,0,0,680,0
80.45,52.34,66.22,144.2,3,0,1,0,50,0
7.93,29.77,85.11,1.57,0,0,0,0,445,0
82.88,81.5,27.63,496.38,2,1,0,0,1338,0
75.47,26.76,50.24,341.77,2,3,0,0,1608,1
92.6,89.37,48.89,395.23,7,2,1,1,1397,1
67.74,18.4,74.17,142.89,0,1,0,0,1427,0
89.73,3.65,83.3,47.96,2,0,1,0,1431,1
86.92,99.34,52.37,376.16,4,0,0,1,608,1
78.66,90.62,70.1,1.73,1,2,0,0,863,1
20.82,60.63,81.77,40.73,1,0,1,0,22,0
12.3,7.87,33.92,396.02,0,0,0,0,106,0
49.17,50.52,31.14,336.45,0,0,0,0,11,0
4.9,34.92,80.71,106.78,0,0,0,0,411,0
20.58,49.87,35.21,347.31,0,0,0,0,1968,0
55.07,99.03,23.99,458.4,1,2,0,0,1249,1
90.62,90.97,60.11,425.97,2,3,1,0,600,1
60.81,1.42,45.27,368.05,0,1,0,1,1077,1
82.9,77.09,74.3,141.93,4,3,1,1,1524,1
79.07,72.21,35.12,188.3,7,2,1,1,462,1
5.68,40.32,57.67,81.49,0,0,0,0,443,0
84.3,99.97,29.64,327.76,5,4,1,1,1424,1
5.26,81.82,56.08,16.58,0,0,1,0,350,1
48.91,4.09,42.11,132.09,1,0,0,0,746,0
49.98,20.39,6.38,322.27,0,0,0,0,16,0
89.96,92.41,91.24,137.08,6,4,1,0,1089,1
51.67,48.53,71.45,329.47,1,0,0,0,661,0
90.52,77.79,91.13,211.36,3,2,1,0,1171,1
83.78,99.56,77.71,303.4,8,2,0,0,583,1
92.0,93.75,87.04,449.65,0,0,0,0,1872,1
77.5,82.73,49.96,20.3,6,4,1,1,661,1
54.1,46.73,42.09,128.82,0,0,1,0,8,0
94.16,2.64,29.99,436.25,2,1,0,0,247,1
9.42,81.78,32.39,175.72,0,0,0,1,280,1
30.4,15.8,51.45,485.94,1,0,1,0,60,1
54.56,11.41,79.07,489.98,0,0,0,0,792,1
82.49,43.46,21.65,331.18,3,0,1,0,471,1
91.57,99.23,11.41,249.27,4,2,0,1,1788,1
44.3,27.56,73.33,388.45,3,1,1,0,1548,0
15.58,58.66,54.91,30.65,3,0,0,0,124,0
89.41,38.04,56.93,6.64,1,0,0,0,1147,1
83.43,92.43,49.72,271.38,3,4,0,0,1076,1
34.46,20.25,31.5,66.62,0,0,0,0,1962,0
15.06,6.72,40.36,396.31,1,0,0,0,192,1
58.52,69.79,6.8,277.05,0,0,0,0,291,0
93.74,95.77,70.36,288.46,0,3,0,0,987,1
29.75,28.73,19.54,97.82,0,3,1,0,59,0
77.85,91.58,87.69,349.73,7,5,1,1,1512,1
32.99,9.47,92.76,347.85,1,0,0,0,1508,0
92.07,80.67,47.8,295.96,5,5,1,1,573,1
91.69,60.23,51.07,146.0,1,0,1,0,1051,1
27.72,14.44,69.31,428.19,2,0,0,1,365,1
7.82,57.9,42.61,270.07,0,0,0,1,1243,1
4.73,50.05,25.21,386.03,2,0,0,0,1637,0
39.78,70.96,21.2,73.6,4,2,0,0,483,0
50.2,38.79,10.72,439.2,1,2,0,1,851,1
94.97,97.81,72.11,305.81,4,3,0,0,1731,1
92.34,33.83,42.08,378.58,0,0,0,0,1545,1
28.72,65.1,57.63,299.39,4,1,1,0,779,0
85.47,98.99,79.07,424.24,4,2,0,1,577,1
9.74,72.17,78.7,133.58,8,2,0,0,665,1
39.77,40.62,21.67,49.76,0,0,0,0,1215,0
23.04,29.66,14.62,248.84,0,0,0,0,425,0
82.45,71.86,21.76,224.68,4,3,1,1,572,1
90.06,78.18,64.89,54.76,4,2,1,0,336,1
35.57,82.96,83.8,71.5,1,3,0,1,58,0
91.35,70.81,30.28,183.11,4,5,1,0,1131,1
25.53,57.31,0.62,375.18,0,0,0,0,294,0
96.43,77.7,28.77,177.06,6,3,0,1,587,1
79.76,90.56,59.03,169.14,3,3,0,1,1723,1
17.61,66.41,89.54,384.21,2,4,0,0,381,0
2.12,97.84,59.54,112.41,0,4,0,1,1343,1
62.26,89.88,80.63,192.25,1,0,0,0,236,0
99.96,70.98,49.94,156.28,4,4,1,0,814,1
15.26,68.63,62.2,133.91,1,0,0,1,1129,0
91.07,72.04,19.43,425.11,3,2,1,1,678,1
99.6,70.0,38.32,307.54,3,3,0,1,298,1
49.86,26.92,47.63,180.79,1,0,0,0,190,0
96.26,98.94,85.95,251.97,4,4,0,0,546,1
97.74,12.37,78.17,111.89,0,1,0,0,304,1
75.06,70.78,25.81,460.38,2,1,1,1,329,1
66.05,17.08,81.77,183.67,2,0,0,1,1528,1
16.72,73.15,18.56,182.77,3,0,0,1,52,1
11.05,83.23,64.28,436.62,0,0,1,0,1880,0
47.91,85.66,5.4,476.02,0,0,0,0,1012,0
9.94,59.83,79.5,342.94,0,0,0,0,39,0
20.47,52.32,86.42,41.56,2,1,0,0,1219,0
63.5,75.38,44.0,179.31,0,1,0,0,655,0
80.92,95.28,45.22,301.72,2,1,1,1,1857,1
57.72,29.68,74.83,251.92,0,0,0,0,509,0
82.08,62.58,88.99,113.24,6,2,0,0,338,1
93.46,86.74,37.18,477.27,3,4,0,0,122,1
99.06,72.86,28.17,461.25,4,2,1,1,823,1
77.0,73.71,40.29,367.89,1,0,0,0,377,1
76.9,85.49,41.41,191.22,3,4,0,1,769,1
7.21,83.7,40.38,320.9,4,1,0,0,1664,1
58.93,48.66,69.85,114.17,0,0,0,0,1609,0
8.53,69.95,73.63,408.33,0,0,0,1,1299,0
82.86,78.75,0.74,223.08,6,1,0,1,1045,1
33.51,57.7,33.2,353.61,2,0,0,1,781,1
19.45,29.84,96.0,4.04,1,0,0,0,105,0
